# Raw ESP32 log. Lines start with IMU, or GPS,
# Recommended: keep the robot stationary while logging.
IMU,1151331,-0.043096,-0.026935,9.793482,0.000933,0.000000,-0.002398
IMU,1151341,-0.002394,-0.036512,9.891644,-0.001865,-0.002398,0.002665
IMU,1151351,-0.021548,0.003591,9.906010,0.001199,-0.000933,0.000799
IMU,1151361,-0.059855,-0.010175,9.822212,-0.002531,-0.000533,0.000000
IMU,1151371,0.001796,-0.031723,9.783905,0.001998,-0.001865,0.000000
IMU,1151381,-0.023942,-0.029329,9.812635,0.001599,0.001199,-0.000400
IMU,1151391,-0.019154,0.010774,9.850943,0.000000,0.003730,-0.002531
IMU,1151401,-0.011971,-0.012570,9.860519,-0.002132,-0.002531,0.002531
IMU,1151411,-0.050278,-0.005387,9.757569,0.001199,-0.000933,-0.001199
IMU,1151421,-0.019154,-0.031723,9.683349,-0.001599,-0.000400,0.001332
IMU,1151431,-0.059855,-0.041300,9.815030,-0.002798,-0.001332,0.003730
IMU,1151441,-0.021548,-0.036512,9.862914,0.000000,0.000533,-0.004930
IMU,1151451,-0.035913,-0.029329,9.800665,0.002931,-0.000533,-0.005596
IMU,1151461,-0.055067,0.013168,9.757569,-0.000133,-0.000933,0.001865
IMU,1151471,-0.050278,0.008380,9.815030,0.004663,-0.000799,0.001599
IMU,1151481,-0.038307,0.015562,9.848549,-0.002265,-0.000133,0.000000
IMU,1151491,0.001796,-0.012570,9.798270,0.000000,0.000133,0.001066
IMU,1151501,-0.035913,-0.005387,9.827001,0.003597,0.001066,-0.000933
IMU,1151511,-0.052672,0.044293,9.793482,-0.000266,-0.003198,0.002132
IMU,1151521,-0.026336,-0.034117,9.745598,-0.000666,0.000400,0.001332
IMU,1151531,-0.045490,-0.022146,9.855731,0.000799,-0.002531,-0.001599
IMU,1151541,-0.031125,0.001197,9.815030,0.004130,0.000133,-0.000533
IMU,1151551,-0.021548,-0.050877,9.795877,0.004530,-0.001998,0.000533
IMU,1151561,-0.052672,-0.012570,9.793482,0.002798,0.001332,0.000933
IMU,1151571,-0.040701,-0.026935,9.740809,0.000000,0.000266,0.002132
